SDP,LogDet
25787.7334100991,29739.3322104754
29238.415210871,29284.1420248301
28093.1650289643,27527.6411813836
29316.4577633676,27536.186577494
29455.6783802376,28790.5417111743
26639.9133166906,28570.8025784348
27032.410338214,28254.5251963247
29243.3957564812,28416.0823719883
28457.0243615454,27463.0732522167
26761.32078644,28595.2308140021
27176.3977190311,27650.8019689473
27721.4779819076,27684.436101044
27805.7271952623,29761.858382919
29210.2582872843,26870.5534909013
27792.5681133014,28781.0459787984
27792.5681133014,28057.1926108557
26634.9757572251,25692.4129325959
29499.0191308929,26939.6729365747
26258.7498874815,28335.7876868402
29843.0710134917,28141.8406744596
29060.9499640231,27344.8754634102
29054.1748618821,28781.0459787984
29042.2377958794,27686.2799475301
27459.3071546827,27242.172307936
28999.3153593363,27906.100415405
29507.2163202382,26777.523113252
27330.4477990365,29124.6956451193
26139.7270229183,27412.2299032544
28201.4534165029,27806.5311474584
26947.8727764954,26413.5443488141
27584.4042567827,29172.5272549825
28892.9742395046,25642.9826375818
26715.1821465372,28136.2999899326
28645.5364033667,28178.6317374275
28059.7251792623,26230.01180092
27716.2569876201,28470.2554913616
27462.2914455301,26975.5045947278
26789.5951880037,29688.9403046676
24963.9385316948,28178.6317374275
29739.9122211535,27240.6376736569
26879.5511409003,29061.2018306408
26248.6113419688,27017.5077630515
26338.5644711895,27650.6364397312
27453.866900561,28884.086100989
27571.7484351438,27336.7009154924
29348.8160892598,26031.5952100642
29818.4362894894,28686.8868506883
28849.8083528275,27349.2368467164
26552.807673241,27938.8089743379
25281.6466639262,27877.9018986885
28472.3447889956,26651.0281163432
27493.7520095011,28001.2971553183
27431.1381302135,29060.9499640231
26700.5487346804,29103.1334640041
28686.8868506883,28634.778896766
27476.1196227483,29568.6483595225
27062.8487851857,29124.6956451193
30188.7685029521,26638.6160939039
27899.8738820934,27374.5461692014
27293.2402903661,29034.107411271
27420.9989853772,26991.6074637536
26780.0860445389,29537.7834293892
27474.7056156152,26509.8338861289
29076.7948536602,27274.6721217804
27010.7088142523,27005.1867187984
27127.4559784125,27096.7088327627
27355.2116696386,26999.7474951677
25225.2035189816,27624.4546691504
26770.2958939242,27872.8587476224
28142.3344795316,29664.3835061498
27298.7568044921,26033.8738641922
29464.0160684258,28910.826135729
28049.2248031436,28733.2286265145
27806.5311474584,28309.9842981516
27695.1676567289,28112.3471336941
28208.2217203335,27910.4857251447
27695.3651051605,29172.5272549825
25997.9668252541,26551.2016904136
26749.5488657722,26085.8207425056
26690.26672727,27298.475536497
27768.6732131812,26474.9281645977
28525.2448058913,28303.6246496108
27392.3687610627,28910.826135729
26945.3726365973,27958.1176186867
26802.1093272897,27028.1484134769
27786.911151539,27375.7628782625
28031.760991034,27939.4371364826
28775.0884831376,29124.6956451193
29274.1945424099,29545.1555071985
23023.3132381811,27873.8875090411
28520.7535534766,26682.0535299574
28671.9759485954,29433.35676922
25409.6025515975,29291.2267768507
27586.6985975177,29464.0160684258
26721.2200646867,27794.4901767883
28844.0073732327,27192.9690006629
27475.6542613244,28352.7897530741
28119.5073183667,25945.3044133886
27244.7318568923,28637.5777125202
27586.0393165521,28606.4694616914
27983.1076049501,29324.4417824444
28093.5730831359,29537.7834293892
29660.0506274993,29729.9594742144
27094.0866680879,26764.7621267682
28593.69833326,26439.4861291229
27206.277747415,28416.3406512839
28181.661324538,28398.5296996683
26889.4677653475,26222.4760034117
27084.9556626742,26431.3735338057
28040.4724965125,26183.7179136505
26989.9214992602,26993.112434162
27565.361773883,27194.3364932647
26268.7198066748,27152.6474250104
27182.6832193197,26498.7389525967
28056.5001462582,26777.523113252
27260.045885248,26638.2131791336
27445.0767251941,27752.0300065672
27178.6909662701,29034.107411271
29430.0049908133,28344.495471804
30016.8374747889,26131.6252950717
28427.2358070916,26621.4734222319
28452.8673755284,27798.3272586512
26943.8364134174,27798.3272586512
26305.2187307845,27432.8559698189
26916.045637783,26559.6717494469
28475.6111250268,27546.7075827722
26744.9598074608,25737.6104644181
29217.0201817073,28878.7466193738
25513.3851132065,29660.0506274993
27189.4422524463,29097.2587138018
24960.1797215121,27278.7828126253
28472.7134343734,25890.4554941032
29790.7349619047,27611.6996543842
29195.6547107826,26322.4974172853
27803.011451861,27622.8145809565
28501.0425821384,26975.5045947278
27932.6434234425,26023.45459108
28920.877529171,29299.6673394353
28021.8939828752,27166.1724915737
27850.9867581654,25653.6913302891
26776.6293306885,27000.3387895255
29673.6901703249,29894.0427824777
26320.8821050399,27892.0733524209
28374.2707964591,27448.0605745167
26839.4380232988,27202.8631511119
27966.2246180146,27495.9053947652
29575.892942475,27495.9053947652
29618.7705387588,27645.3501864598
25616.4832732702,28910.826135729
26112.9623213289,27744.693694903
29797.6745008927,27600.5432450036
26897.1135839469,26734.569074021
29794.755151467,28428.1101210065
29324.4417824444,29533.3389341304
26679.0899420726,28128.9928554515
25709.7772319744,28704.624068406
26115.9354927469,27313.3886757671
26751.1760638414,26868.6679652238
29346.7160739939,27751.4817460231
27698.8427408451,27567.7569854565
27161.8757013998,27429.0875827631
27952.8525418424,26576.0568558421
27756.2760401743,27417.5989557848
24429.5095543526,25582.179650232
26978.1807208872,28738.1443528365
26663.4413594734,27026.177428844
26819.8170163927,26643.7919199107
28043.3503937135,27567.7569854565
28219.1992029167,26250.4440343838
26432.2707421054,29061.2018306408
24752.6160487719,29675.8609841472
28816.8035156834,27669.4544062424
27104.7221170746,28395.2468001339
27228.6339967878,29028.2234917286
28029.9579726815,26053.4972724569
27975.2378529895,27187.7140767611
22557.0438751609,28951.4521539484
24852.5064487258,27807.5612080723
27174.3255536058,27139.9585893489
27994.0376048455,27166.1724915737
29348.8160892598,29531.965638725
27628.8277444629,28638.4125515284
28483.3203032959,25728.8134224364
28069.2981997013,26669.9360161903
28593.69833326,25993.5822858146
29853.1907179826,27061.2667195741
27396.4146348965,28207.9261885279
27827.7459300219,27270.013841676
27699.705590886,26616.97870639
26907.6965884431,29464.0160684258
27328.4583706545,27248.7386741605
28898.4511895724,28058.0923699011
27559.0546932312,29343.2160383664
25491.6303314036,28921.9988185097
27002.6683605506,28844.0073732327
26701.3029507487,26439.4861291229
29537.7834293892,29324.4417824444
26959.2621452429,28968.464511864
25700.3664449965,27375.7628782625
30059.8502723773,29783.3622960996
26375.4075806097,26942.0691363467
28004.6461298622,26985.3367542498
27425.7558897566,27409.3005486678
27956.5182907431,27161.1443760324
27689.9109907679,26433.7964250567
29179.0555060984,29204.0774791733
28187.6906501827,28153.3233511402
27632.256135929,28227.0382839651
27322.2119133755,27323.3727433384
26806.6922496459,25657.7695098531
28475.8217063416,29446.559523552
27584.2842921378,28169.8114292418
25855.7047789544,28970.7058436423
27486.0594259091,29028.2234917286
29028.2234917286,27910.4857251447
27150.3787507497,27389.1365955249
26103.7914410046,29027.0905592338
25773.4146643585,27807.1095491512
27846.2419804902,29817.9862428386
29677.8272279951,28087.7255787771
27672.111641897,27547.3360875743
27588.2783092344,29715.8185214686
27194.3364932647,28416.1677933087
27370.3232791066,27794.9810556772
26596.2894739816,28149.7736072279
27426.2839844129,26860.139243397
27232.8372798531,29817.9862428386
27909.3161319667,28002.9938554585
26773.314271908,27238.7364632385
28452.2292871817,27485.187038349
28215.865988678,28428.1101210065
27459.3071546827,28686.8868506883
27050.8254545249,27680.5139602069
26636.9725079531,28183.2346145099
27916.8984565366,26963.6575210647
27076.2941257803,28606.4694616914
27748.6938590804,27184.6983840953
28123.4152912868,27111.0808304556
29828.0108402851,27184.1132384042
29767.4182941433,27370.3232791066
28849.1230097004,27353.1661694318
28384.5372881347,28101.6580535398
25617.5648481229,28256.1874296656
27187.8340953087,27542.610293483
27772.9185847039,27115.525008916
27788.5850528514,29761.858382919
25143.972079569,27485.5816140816
26872.2323687297,27114.2309772552
27930.0166734347,26069.272983821
27816.7827871609,28232.2125603402
27215.0121398517,27906.100415405
27983.7541337886,26624.8342091687
28297.0955837073,27048.6709091903
27212.6049302102,27941.5795955895
29211.2367437227,26402.4162462885
27073.3403306782,29284.1420248301
28250.6109935584,27257.5886946463
27489.2171593916,27905.5382356509
28001.2971553183,26750.8303351577
25915.3458380466,26996.7746449938
28400.038049783,27344.8754634102
27130.1516648599,27695.0611902263
27352.3525465382,28884.086100989
26472.6175786549,29848.6204439787
27873.0707248253,28183.2346145099
25863.7207157511,27664.0597448139
29729.9594742144,28634.778896766
29316.4577633676,26979.9908348507
29233.5562030338,29622.4192261983
27958.341088473,28256.2161425976
26434.017927578,28890.0473853956
28573.6800865737,28970.7058436423
25906.4108887364,25817.1003589574
27992.576314865,27187.96456822
28290.5219291128,27479.0545778
25902.8489986847,26878.8022664326
29343.2160383664,27435.2570377084
27712.4943732818,29288.0559507475
28701.6278982012,28686.8868506883
26637.2394021705,27481.8880342949
27586.7292510536,27994.0376048455
26903.0017691034,27695.1395716977
27591.5090877204,28178.6317374275
27540.5250038419,27773.6871310061
29693.7578729026,27921.4097782976
26949.0311351425,27203.5016439125
25953.4189624214,27499.9952151651
26643.523824051,27752.3852938008
29725.9913931993,26967.1565197511
26974.9276543264,27429.0875827631
26599.5446528121,29172.5272549825
27067.4659131622,28058.0923699011
26735.9459905015,28327.433330319
26269.3999148728,28282.8627531541
27168.3966815784,26604.2065926369
28881.7564665088,28213.2865924287
28454.1870466602,26775.2275054099
27082.679169706,28888.7217729931
28338.9142647561,28571.8541897146
26975.5582149389,27540.5250038419
26793.4570289095,29832.1747925881
26681.5218462954,27686.2799475301
25367.4957281707,28047.2555155883
27945.4661128927,28128.9928554515
29230.525068419,25894.6327857639
27643.6650950463,26625.7778500044
27362.1950942939,27219.0727980145
26974.8717250131,26669.0282707648
28613.4140963649,27827.5003796926
27214.2108470359,27150.833633763
25227.1774540572,27226.9617212829
24154.0252748572,26933.2199931434
27591.0966136613,28874.0550488743
26458.1950969826,27645.3501864598
30175.9759688555,27926.7343558402
26607.3406453536,28067.8595026104
29235.5345337541,27905.5382356509
27247.9967810585,28077.9020848327
25975.6181046417,26910.4905676452
25622.1431991871,27215.6355585775
27025.6715023402,29223.9061152928
28200.3401343865,27304.1770719079
26739.9981834036,26046.0549749
27582.2072864571,27645.3501864598
29289.7812261787,27498.7708096271
28137.3389692343,27658.3287754186
25599.1450824812,29433.35676922
24463.5485657271,26131.6252950717
28351.9377803334,25728.8134224364
25456.6158694468,26650.4567742341
29258.8927036351,27645.3501864598
26679.8009774598,27910.4857251447
28000.4677598831,27326.3743332477
28374.340179353,26733.0243483464
25519.9542217015,27018.9989529809
27910.4857251447,29266.0133638344
26639.476709626,26816.2000572735
27331.8988619805,29493.8642763995
27589.3797654682,25348.6229589487
27343.4386370446,28673.7147247029
27713.9314869959,27740.9670257228
27384.694705972,25785.5170380103
26695.7029045787,27111.8891968441
26250.4440343838,26316.3976411147
28300.0938789224,28380.1448958355
27230.4016063094,26629.2696475494
27695.8552698656,27587.9577732932
27930.0422642468,28003.4502910635
27278.7789786812,26897.6419038509
27614.6469025641,27996.4640333903
26970.5844973493,29291.2267768507
28041.9396421023,28741.727695754
27974.9289843145,26717.0762811479
27843.0375500395,28638.4125515284
29739.9122211535,29288.0559507475
27448.1030748561,25979.7678612874
28109.6228852109,29151.3108141241
27360.251032134,27823.2113352164
29375.4424912674,28036.103608264
28178.6317374275,27710.142253898
29233.5562030338,28344.495471804
26757.8388328774,27619.1228156926
27129.7668692524,26167.9533755416
25909.3594357461,28201.9624990603
26860.139243397,26906.9960589885
27853.1790258113,27092.3906350078
27512.5456833549,26958.4415524539
29416.2665937073,28121.6207958896
28070.996841167,26473.3101077913
29196.4191546962,28334.8319883444
27875.7832328279,26433.3772724548
26256.7081646593,28121.6207958896
29258.1541158987,27763.7793506315
26697.8017944576,27794.8538081835
29174.1757655581,29288.0559507475
27035.0639772162,27888.4162304388
27686.5402526154,26825.0676560026
26805.3194408089,27086.5847782789
29387.9223656785,26923.4715049229
27802.3965951281,27096.7088327627
27041.8576692712,29333.5298377817
28920.877529171,28637.5777125202
27089.8277503602,29288.0559507475
29042.2377958794,29729.9594742144
26157.7073692359,27215.5466090397
26524.7652088108,28969.5188646327
26978.8425699415,29291.2267768507
29126.4028460773,26767.7673451286
27816.4169853653,28849.8083528275
27426.6795945338,29027.9970611695
27027.6790419878,27463.2749584694
27285.2488926891,28445.3840492853
27227.2843169057,27805.7271952623
29078.0769642551,28616.6636789531
25573.7721352326,26809.9293618693
26415.2722086657,27532.6413396304
27991.9320874651,29156.7510407347
28003.4502910635,28003.0451935611
28920.7881371935,27392.9323126377
28979.695055856,27351.1093814598
26056.9107066084,28884.086100989
26302.2850695708,26027.6042543567
27755.8604702617,28895.0344407366
27787.9996777645,28568.188567231
26149.2711706529,27972.2733384578
29506.4114512062,27031.4854106129
28434.8648540328,27862.0982397207
27500.3974210682,28292.2271855837
26840.8147451738,27019.4932150303
27732.6650246515,25936.1164875905
26289.4380449642,27524.3931333757
25937.8994568635,26870.1374592986
25763.0076543176,29433.35676922
25634.3427395989,27616.154264454
28690.3521121894,27551.496195834
28292.2271855837,27615.1196728713
27110.5815991868,26102.5855555671
26994.2644195512,28178.6317374275
27469.583642183,29361.1558678775
27881.3814169577,28589.7824297679
29948.060151145,28410.2079079413
25426.829018034,26799.3652673863
27505.9104106581,27172.5322149939
28626.0590879314,26505.5282109527
28781.0459787984,27215.6355585775
25519.9840565258,27537.3229161183
26238.2893274774,26614.0386861413
27321.179945114,27954.1533907688
27171.8448348602,27004.23279657
25108.3143675146,28872.4257656961
24886.6295903803,27351.8500109864
29622.4192261983,27972.2733384578
28081.0092857657,27804.2382992509
27571.8504482849,28940.8117661846
25902.8195972873,27374.985115502
26365.6109031324,27768.2988494318
25566.5653416325,29531.965638725
27689.9109907679,26860.81171671
27167.9369907925,26651.0281163432
27336.8788179636,27272.7115318621
26339.9114665276,28616.6636789531
27236.2343645816,28128.9928554515
28205.6511499303,28081.1698056897
29687.2960551698,28081.4179917223
29189.5424405094,27803.8793245316
29199.8855305834,26312.1058093588
27047.8927266991,27592.207195654
27899.3861137033,26858.9905815431
28652.1065392369,27610.2473102717
25987.2803030641,29472.793343265
25981.4929185559,29028.2234917286
27454.9069154121,26768.9085087844
27840.0401580077,28104.7732825862
27208.7819536953,28739.9050098436
26817.1150588314,28495.1136291365
29677.8272279951,27415.7536233628
26746.5004012666,25496.8911667889
28325.1549801719,26551.2016904136
28997.5638021075,26222.3796166706
27040.8393912001,29076.3574469913
27164.3551554466,27495.9053947652
27840.0401580077,27193.3748543414
26810.1008120954,27495.9053947652
26760.6990534587,28257.6055028888
26596.8928368859,26927.3141068798
27465.2167497865,27272.4875262301
29037.0233377469,29664.3835061498
26121.8710525315,26524.3432175533
27067.8165665509,27807.1095491512
29055.9099089846,26491.115466366
26144.0749979274,25888.7722769645
28137.8440121193,27157.4638319796
27302.8309636309,26934.6585543532
26400.0072906821,27783.7417538163
27823.8728202704,28250.7816436174
25828.746976637,27190.6985074026
26722.1187420584,28254.5251963247
28123.455106592,29288.0559507475
25799.5185333546,29284.1420248301
28820.8140723395,28146.9055350907
27496.4147340392,27878.0461844522
25779.6907195746,27367.4784933036
29324.4417824444,27827.0394092084
26074.1818974142,27816.6130622
27520.9678903668,29767.4182941433
27799.5025005853,27879.1108413533
27071.8091363636,29615.4748939508
27447.7787787431,27328.7578303926
26062.0730601055,27170.325167657
27267.8692680986,28326.0126612251
29097.2587138018,29615.4748939508
26872.7486701306,26320.1884631784
28384.5372881347,26244.4199907009
28277.3112642449,30028.6191626628
29551.994938113,27370.3232791066
26887.7050840743,27655.266934991
27020.1309653258,27466.605532612
26418.6265961396,27675.1617387973
29729.5375696483,28416.0823719883
27299.7570416726,29545.1555071985
27302.8309636309,29761.858382919
25157.3589860855,28970.7058436423
28082.4047255934,26448.7339440572
26386.5130825077,29664.3835061498
26898.7361960213,25996.2128604337
27002.3377588915,26666.5633439462
29094.0939902018,27910.4857251447
27418.6133647208,27110.8514964139
27700.8206615055,28331.9974262174
27167.4148529265,27134.8756113137
28611.9231153183,26202.3042392141
27279.0922465668,26927.3141068798
27248.7386741605,27172.6270137152
29499.2250785561,28894.2538402112
26490.6858458425,28569.3222449883
27215.2477741454,28104.7732825862
29797.4707696239,27805.7271952623
28066.7678667733,28093.6200608057
27374.985115502,28470.2554913616
28312.7479045582,28970.7058436423
26868.6679652238,29032.3947550434
26633.4087859016,27727.5361356872
28920.7881371935,28569.3222449883
25190.2178094926,27256.3898989761
25283.4157048894,26301.6169072153
27862.2382379491,26455.6996485549
28415.8811618266,26505.5282109527
26339.7040479946,27055.0166803071
27199.9621233585,27215.6355585775
27709.6131922984,27758.1105988236
25925.1303630467,27797.1769080577
27188.1712545705,26509.8338861289
25659.3232880348,27251.957200304
27058.471115468,25976.6716253308
27806.5311474584,27717.1635645597
26366.0152359829,29848.6204439787
27841.4869171484,27860.0144595624
27270.0827598163,27892.0733524209
25376.7124850021,27527.6411813836
27768.2988494318,28853.5903500941
27819.0665615714,27160.2394165564
27692.3666024667,26638.3515657906
25925.1303630467,27635.0740057504
29289.7812261787,28326.0126612251
23309.3157031231,29266.0133638344
27937.1980804277,29238.415210871
29763.2624185798,25884.0198101212
28164.4504276419,26275.2979737276
26598.1612616757,27938.8089743379
27542.9517345247,27130.7433846593
27235.8728720352,27627.5068874186
26663.4413594734,29547.2268142528
25338.4779727754,27525.10259167
25714.3679808951,28169.8114292418
27469.9568644932,28885.4714426457
25767.51861969,26836.0862327981
26528.9697804393,29029.4521889318
28402.7630266418,27162.1303701932
28658.1211097091,26316.3976411147
27213.2689378438,28862.4522934865
28674.1625335041,29531.965638725
26655.7831881194,27227.3923331073
26343.5497967443,29446.559523552
27478.3630723703,27445.8112892552
27040.3060884733,25659.2645430408
29683.3203023167,25806.1859533179
29222.3711759572,27389.1365955249
26879.635525324,28690.3450227843
27079.6868498583,27485.5816140816
27181.4346040056,27664.0597448139
26978.615679921,26790.1121040493
26921.9789801523,27664.0597448139
27401.3717165102,28415.8811618266
26320.085361045,27772.669171425
27147.5289875689,26188.3852986647
27255.1221987715,27099.6378596713
27657.1380516124,28816.4562849022
27112.9014748594,27052.7453520393
29769.1871886346,27775.0119347488
26719.5730125975,25953.2491136764
26737.9603934462,28415.8811618266
28173.4253901474,29107.5989729136
26230.1776214398,28201.9624990603
26722.7915057357,26191.3702006314
24765.0344847426,27994.0376048455
27582.3183416516,27404.8149779005
27219.6372139454,27462.2914455301
26717.2254891484,27202.8631511119
28049.2248031436,26472.6393881708
28062.1441492752,26828.0187976062
27067.4659131622,27996.4640333903
26441.1599027762,27018.9989529809
29290.1044700862,29568.6483595225
30175.9759688555,27143.4821897405
29185.3332457257,27172.5322149939
28275.8993992855,26431.3735338057
29477.117236841,28058.0923699011
27471.764522027,27951.030454464
29308.1610108119,27318.0186445042
29274.1945424099,26058.1042530404
29586.0458965977,26415.4111884763
26464.8564792287,29531.965638725
26697.4197896062,26421.1601101025
29990.5960969511,27887.5501383982
26418.9203320306,27305.2371465885
27649.5839312847,28366.5971385719
26875.4723392791,28112.3471336941
28581.0543219398,29221.5693815364
27695.8552698656,29568.6483595225
27661.2047987738,28213.2865924287
25744.6640939829,27170.325167657
28844.0073732327,29622.4192261983
26496.5099172681,27812.2677348969
28310.3969953032,27699.3431386632
28076.9392082564,27507.435022447
28361.5083535254,26870.5534909013
30016.8374747889,28910.826135729
29034.719672426,28703.4318671096
27096.7088327627,27603.5043234916
27469.9496201889,28219.8848046246
26579.5590939925,27102.0554447727
29673.6901703249,27346.7898016665
27300.4800476073,27520.6807959643
26365.5108019578,28705.1066705814
28799.6851922363,27227.4400866116
26782.4730840859,27540.5250038419
27365.7563193981,27799.8410427636
27851.5741830028,25860.2474071333
25534.0953283258,29032.3947550434
26716.0234985232,27684.436101044
29869.7742766408,25963.2372119535
28885.4297897111,26745.0941099088
27165.7176310196,27466.605532612
28169.6828246178,26222.3796166706
26101.1400904672,26013.5306201904
27171.5042839698,27019.0062071664
25995.1310592039,26840.3823174892
26575.4000444112,28475.6111250268
27626.0450754593,28546.5358533141
27223.4319865701,27129.7668692524
27317.6573578149,26367.0332355288
29055.7563442499,28057.1926108557
27269.4843972856,27994.0376048455
29181.0258796308,28309.9842981516
28219.5481305675,28053.6313013094
26377.7441683671,26782.3201530135
27277.5817249262,27883.7791344408
26677.2308090042,27921.4097782976
26544.5253492728,28141.8406744596
27486.8775714131,28511.6180219972
27648.7360076632,28882.9174715066
27270.6959739121,27792.2778059412
26720.9312130459,28686.8868506883
26903.0017691034,28045.1296313892
26963.3629344814,26583.8121221939
27232.1414822278,27645.3501864598
26484.5640426731,28569.3222449883
25945.7122657804,26651.0281163432
26596.471094351,27028.1484134769
27798.3272586512,28033.3474009358
27428.6606912968,27316.604417533
26532.4658980056,26541.5704814487
25956.5534788418,27215.6355585775
28016.368644374,29318.4651346468
25663.5313881204,26490.3692678824
28146.3718225172,28416.3406512839
24229.3028922679,28643.4480318748
27591.8417767712,25597.7936970026
29322.6351090917,29531.965638725
27757.1166745644,26227.5207286697
28146.9055350907,26996.7219004105
26418.6570131681,27940.2434625992
28694.7981424069,27909.4285167901
27982.1616311853,27160.9927412743
27979.2918733452,26810.3956023492
27333.5121651055,28009.6327149931
22987.52947833,27797.1769080577
27752.5184893436,28686.8868506883
28981.1736328623,26748.6493348649
26116.7800627776,26682.1864080617
29665.7045134782,29541.8280498755
25952.3990488603,27910.4857251447
27142.26849617,26767.7673451286
28413.8399987871,26445.7489961217
27465.7179350089,28361.8896699015
26652.6196068541,29675.8609841472
26877.77852031,27244.4081175262
30028.4273861428,28569.8589403019
26810.5495539912,28003.4502910635
26800.8055423309,27744.693694903
29909.3869719002,26998.6678467491
28780.2914434053,28467.0774888753
26768.593958401,27839.110289303
27783.4637656587,27352.3773707964
27707.373880267,26533.5668136375
25786.0859319452,26957.4617055179
29265.8857972049,29288.0559507475
26767.7673451286,29124.6956451193
27276.7037539081,29761.858382919
29676.6388774177,27625.4678326371
27593.3203474857,27366.1441545404
26404.7400959526,29850.8099866411
28900.3242682156,26367.0332355288
27798.4161980488,27313.3886757671
27384.967330932,29664.3835061498
27589.3797654682,26186.8459477312
27078.3996619899,28910.826135729
27256.5662162238,27802.7381078452
29513.7862154814,27160.9801753356
26338.9808806617,29531.965638725
27195.5562268163,27792.2778059412
26629.2696475494,27291.2441785204
28119.5073183667,26970.7937631381
27665.8784081421,28687.6217343423
25979.9948058596,27137.3270173313
24334.819619624,28940.8117661846
27974.2943157776,27910.4857251447
27075.4295607426,29537.7834293892
28781.0459787984,26316.3976411147
28245.0150017766,27282.2923860204
26788.6669712255,28249.626542203
26943.6521335888,27805.7271952623
28940.1789759191,26659.7138966814
28798.9800433552,27645.3501864598
26315.1759652648,26545.0116911723
27298.0309368028,28178.6317374275
27441.2823924674,28292.2271855837
28448.221146088,26054.4576082506
26963.8380766444,29715.8185214686
27354.2708649039,27333.1187972331
25920.1619151131,27197.6103051621
29123.0497284154,25719.7878870924
26571.8526314172,27421.7193559344
27450.3602392807,28335.7876868402
26935.9414645917,27264.8930410826
27768.0924950792,27510.0556780254
26817.2327557042,29675.8609841472
27255.5559490115,29688.9403046676
27488.2157588193,27207.7130342168
27439.2915623773,26804.5824465322
27684.1494047514,26723.4499408153
25018.057296243,29433.35676922
27015.1126984997,26202.3042392141
26788.4106268115,28249.626542203
26346.1646895032,27944.1237132325
25986.4835808165,27805.7271952623
27484.7860595838,27650.6364397312
28297.0955837073,29266.0133638344
28154.0434963523,27672.111641897
27711.6910157585,27586.0739676965
26875.6948760511,29533.3389341304
27036.116343719,26248.6113419688
26943.1952523384,29677.8272279951
26230.01180092,27689.9109907679
28818.3410803171,28569.3222449883
29111.4131919317,27551.165296926
27887.068119831,28895.0344407366
26370.2381751493,28335.7876868402
29032.7702158124,28851.4917496638
27733.8371033572,28196.6474625713
27700.851351414,25996.2128604337
27803.6245635401,27396.6847508374
28595.5205105139,27994.0376048455
26168.4804415041,28837.7736694867
28536.6237602622,27758.4317429067
29267.0232002668,27600.5432450036
26461.4467921159,25992.0122808169
27032.7019390948,25884.0198101212
28486.7940604386,28121.6207958896
27536.186577494,27665.5632658998
27313.1836772185,27335.9108000969
26864.7638247916,29688.9403046676
27496.4147340392,27356.4570347317
26120.9619128408,27018.9989529809
25824.7119265487,26962.3109790336
27508.8334272178,29351.4677848827
23677.2390426545,27542.610293483
29869.7742766408,27466.605532612
29664.3835061498,28118.3306063911
26794.3062499543,26589.3784275417
25053.0599424207,28069.9573281391
25424.219026042,27767.7784551357
28622.3641901752,28851.4917496638
29217.0201817073,27379.7232365125
26313.2869501813,29282.9438810362
27474.1393282143,26958.8254967859
27145.2933440291,27375.9065217994
28339.7711689117,27542.4920554474
28245.0150017766,27951.030454464
25086.5342389822,28067.8595026104
27756.2760401743,26775.2275054099
27169.3666755793,26323.1084250624
27542.3567103005,26445.7489961217
26460.7984972383,28178.6317374275
26367.7338349113,26939.9769221777
25772.9592258925,28874.0550488743
27337.6475724619,26421.1601101025
28389.2894796158,29533.3389341304
29143.6689930932,27384.6161328542
27610.2473102717,28333.0716491663
29536.678240343,29348.1239505352
26725.9091841869,28200.7368164705
29541.8280498755,27869.3559437356
25388.7776716624,27435.2570377084
27426.6795945338,27717.1635645597
26866.3635347101,29029.4521889318
27390.5538368636,28232.2125603402
24907.1962938282,28781.0459787984
27756.9765813488,28844.0073732327
24237.3231593674,26435.9142859821
26957.5334120729,26239.1957027062
26653.8753358214,26085.8207425056
28001.5377387724,25967.6066776265
25695.7870291153,25824.9590344079
26467.1584776347,29531.965638725
27498.7708096271,26826.3631077899
27711.8101395738,28910.826135729
25131.8921443107,29433.35676922
26676.5881324393,27178.9454017883
28317.3188734232,29664.3835061498
26884.0274078209,29364.0932140721
26667.7226807189,27712.2617106535
27128.607889156,26638.2131791336
25744.6640939829,26991.6074637536
27694.6343614497,27408.3780937464
27797.1769080577,29595.525628919
26309.4677274677,27906.100415405
29728.5824214556,29664.3835061498
25975.7716153519,28828.36662141
29284.1420248301,27850.9867581654
26910.456022315,26152.3864491946
27701.1295325988,29062.7517998497
26878.0136023553,26035.748528138
27206.5580767042,26646.9328951383
27235.8649904266,26953.1134750163
24380.3578549694,27816.5009837626
26152.9493095423,29679.0047406344
26975.1023757252,27994.0376048455
29638.3855999262,29436.1407275462
27197.7367449483,25968.5488271667
29832.4902165503,27351.1093814598
29479.5595170196,29622.4192261983
28752.8783290087,28077.9020848327
28933.1933486449,28383.1857065774
26023.948349819,28940.8117661846
27383.9543698661,27565.1250799296
29834.2854098836,27828.725352011
27938.8089743379,27684.4546235477
26615.2301285029,27307.1537997421
28644.6512971124,28398.5296996683
28928.285222625,27106.4743046084
28267.1904751384,27129.7668692524
26303.6612397811,28844.0073732327
26839.5790380269,27608.8565541759
27498.8267673781,26606.5986651384
26426.7335707949,29124.6956451193
29675.8609841472,27133.6372019097
25371.0606283289,28366.5971385719
26664.7718963705,29531.965638725
29652.7349990415,28128.9928554515
28832.7742927672,28546.5358533141
28710.6283343708,29537.7834293892
27758.1105988236,26828.0187976062
29288.0559507475,27395.6102194884
27014.4186680195,29027.9970611695
29704.6798658109,28146.9055350907
29232.3648375385,26639.5518354031
28993.1907778324,27290.0943842204
29442.769968482,26216.0823904309
27083.4869215194,26541.5704814487
26857.2017264024,27806.5311474584
26907.6965884431,27068.6533831571
25406.3963777696,26967.1565197511
27363.0046908294,27887.9101027676
25621.4653658264,26546.6450923268
26010.7975388274,28232.2125603402
28281.2173731752,27305.212804106
28257.8940089325,28292.2271855837
26583.2820476646,27227.4400866116
26808.4568746085,28081.1698056897
27465.2167497865,28128.9928554515
27965.083771116,28074.2122753198
28051.7152679512,27824.4221233449
26137.1379741618,26787.5872893928
26230.0742848655,27621.0792737271
